"name","up.votes","date","n.comments","date.w","comments.share","votes.share","max.daily.comment.share","max.daily.votes.share","days.in.week"
"Vango",8,2014-06-06,3,2014-06-01,0.0181818181818182,0.00961538461538462,0.151515151515152,0.115384615384615,7
"NoWait",8,2014-06-06,0,2014-06-01,0,0.00961538461538462,0.151515151515152,0.115384615384615,7
"Background Burner",7,2014-06-06,2,2014-06-01,0.0121212121212121,0.00841346153846154,0.151515151515152,0.115384615384615,7
"HARO",7,2014-06-06,8,2014-06-01,0.0484848484848485,0.00841346153846154,0.151515151515152,0.115384615384615,7
"Gospel Pro",6,2014-06-06,2,2014-06-01,0.0121212121212121,0.00721153846153846,0.151515151515152,0.115384615384615,7
"Birdbrain",6,2014-06-06,2,2014-06-01,0.0121212121212121,0.00721153846153846,0.151515151515152,0.115384615384615,7
"Bored Button",5,2014-06-06,2,2014-06-01,0.0121212121212121,0.00600961538461538,0.151515151515152,0.115384615384615,7
"Kidblog",5,2014-06-06,1,2014-06-01,0.00606060606060606,0.00600961538461538,0.151515151515152,0.115384615384615,7
"Mo+",5,2014-06-06,2,2014-06-01,0.0121212121212121,0.00600961538461538,0.151515151515152,0.115384615384615,7
"Murmur from Culture Amp",4,2014-06-06,0,2014-06-01,0,0.00480769230769231,0.151515151515152,0.115384615384615,7
"Have.Tips",9,2014-06-06,3,2014-06-01,0.0181818181818182,0.0108173076923077,0.151515151515152,0.115384615384615,7
"Piggyback",4,2014-06-06,2,2014-06-01,0.0121212121212121,0.00480769230769231,0.151515151515152,0.115384615384615,7
"peoplegraph",164,2014-06-05,25,2014-06-01,0.119617224880383,0.182831661092531,0.157894736842105,0.182831661092531,7
"Hip Hop",88,2014-06-05,33,2014-06-01,0.157894736842105,0.0981047937569677,0.157894736842105,0.182831661092531,7
"HotSauce",66,2014-06-05,7,2014-06-01,0.0334928229665072,0.0735785953177258,0.157894736842105,0.182831661092531,7
"StatHat",58,2014-06-05,17,2014-06-01,0.0813397129186603,0.064659977703456,0.157894736842105,0.182831661092531,7
"Aviato",55,2014-06-05,7,2014-06-01,0.0334928229665072,0.0613154960981048,0.157894736842105,0.182831661092531,7
"Chapp",52,2014-06-05,15,2014-06-01,0.0717703349282297,0.0579710144927536,0.157894736842105,0.182831661092531,7
"qunb",35,2014-06-05,1,2014-06-01,0.00478468899521531,0.0390189520624303,0.157894736842105,0.182831661092531,7
"Tinder 4.0",31,2014-06-05,28,2014-06-01,0.133971291866029,0.0345596432552954,0.157894736842105,0.182831661092531,7
"Chatbooks",28,2014-06-05,6,2014-06-01,0.0287081339712919,0.0312151616499443,0.157894736842105,0.182831661092531,7
"Flutter",24,2014-06-05,1,2014-06-01,0.00478468899521531,0.0267558528428094,0.157894736842105,0.182831661092531,7
"Lynxsy",19,2014-06-05,5,2014-06-01,0.0239234449760766,0.0211817168338907,0.157894736842105,0.182831661092531,7
"Tubelytics",19,2014-06-05,4,2014-06-01,0.0191387559808612,0.0211817168338907,0.157894736842105,0.182831661092531,7
"Finch",19,2014-06-05,2,2014-06-01,0.00956937799043062,0.0211817168338907,0.157894736842105,0.182831661092531,7
"hackster.io",18,2014-06-05,3,2014-06-01,0.0143540669856459,0.020066889632107,0.157894736842105,0.182831661092531,7
"Tinitell",17,2014-06-05,1,2014-06-01,0.00478468899521531,0.0189520624303233,0.157894736842105,0.182831661092531,7
"MakersKit",17,2014-06-05,1,2014-06-01,0.00478468899521531,0.0189520624303233,0.157894736842105,0.182831661092531,7
"Rival {Theory}",14,2014-06-05,0,2014-06-01,0,0.0156075808249721,0.157894736842105,0.182831661092531,7
"Swift Language",14,2014-06-05,4,2014-06-01,0.0191387559808612,0.0156075808249721,0.157894736842105,0.182831661092531,7
"Academia.edu",14,2014-06-05,2,2014-06-01,0.00956937799043062,0.0156075808249721,0.157894736842105,0.182831661092531,7
"ZenFriend",13,2014-06-05,6,2014-06-01,0.0287081339712919,0.0144927536231884,0.157894736842105,0.182831661092531,7
"Artisan",13,2014-06-05,9,2014-06-01,0.0430622009569378,0.0144927536231884,0.157894736842105,0.182831661092531,7
"Tweet Seeker",11,2014-06-05,4,2014-06-01,0.0191387559808612,0.012263099219621,0.157894736842105,0.182831661092531,7
"Night Zookeeper",10,2014-06-05,0,2014-06-01,0,0.0111482720178372,0.157894736842105,0.182831661092531,7
"Notice",10,2014-06-05,3,2014-06-01,0.0143540669856459,0.0111482720178372,0.157894736842105,0.182831661092531,7
"Moodies",10,2014-06-05,2,2014-06-01,0.00956937799043062,0.0111482720178372,0.157894736842105,0.182831661092531,7
"Chefs Feed",9,2014-06-05,1,2014-06-01,0.00478468899521531,0.0100334448160535,0.157894736842105,0.182831661092531,7
"Square Invoices",9,2014-06-05,1,2014-06-01,0.00478468899521531,0.0100334448160535,0.157894736842105,0.182831661092531,7
"BriteHub",9,2014-06-05,0,2014-06-01,0,0.0100334448160535,0.157894736842105,0.182831661092531,7
"deepfreeze.io",8,2014-06-05,4,2014-06-01,0.0191387559808612,0.00891861761426979,0.157894736842105,0.182831661092531,7
"ScreenLab",8,2014-06-05,2,2014-06-01,0.00956937799043062,0.00891861761426979,0.157894736842105,0.182831661092531,7
"Gifrocket",7,2014-06-05,3,2014-06-01,0.0143540669856459,0.00780379041248606,0.157894736842105,0.182831661092531,7
"BTCJam",6,2014-06-05,4,2014-06-01,0.0191387559808612,0.00668896321070234,0.157894736842105,0.182831661092531,7
"Micro Python",6,2014-06-05,0,2014-06-01,0,0.00668896321070234,0.157894736842105,0.182831661092531,7
"Mymo",5,2014-06-05,6,2014-06-01,0.0287081339712919,0.00557413600891862,0.157894736842105,0.182831661092531,7
"Social Pins",4,2014-06-05,1,2014-06-01,0.00478468899521531,0.00445930880713489,0.157894736842105,0.182831661092531,7
"Zeef",3,2014-06-05,1,2014-06-01,0.00478468899521531,0.00334448160535117,0.157894736842105,0.182831661092531,7
"Faveeo",2,2014-06-05,0,2014-06-01,0,0.00222965440356745,0.157894736842105,0.182831661092531,7
"Styletag",2,2014-06-05,0,2014-06-01,0,0.00222965440356745,0.157894736842105,0.182831661092531,7
"Roost",138,2014-06-04,10,2014-06-01,0.0526315789473684,0.118965517241379,0.126315789473684,0.118965517241379,7
"HookFeed",135,2014-06-04,24,2014-06-01,0.126315789473684,0.116379310344828,0.126315789473684,0.118965517241379,7
"The PM Interview",136,2014-06-04,18,2014-06-01,0.0947368421052632,0.117241379310345,0.126315789473684,0.118965517241379,7
"Gametime",116,2014-06-04,14,2014-06-01,0.0736842105263158,0.1,0.126315789473684,0.118965517241379,7
"Kudu",89,2014-06-04,15,2014-06-01,0.0789473684210526,0.0767241379310345,0.126315789473684,0.118965517241379,7
"LearnSwift.tips",63,2014-06-04,6,2014-06-01,0.0315789473684211,0.0543103448275862,0.126315789473684,0.118965517241379,7
"Connect6",51,2014-06-04,19,2014-06-01,0.1,0.0439655172413793,0.126315789473684,0.118965517241379,7
"tenXer",47,2014-06-04,2,2014-06-01,0.0105263157894737,0.0405172413793103,0.126315789473684,0.118965517241379,7
"Zillabyte",40,2014-06-04,9,2014-06-01,0.0473684210526316,0.0344827586206897,0.126315789473684,0.118965517241379,7
"Off Of",37,2014-06-04,3,2014-06-01,0.0157894736842105,0.0318965517241379,0.126315789473684,0.118965517241379,7
"Preggie",33,2014-06-04,17,2014-06-01,0.0894736842105263,0.028448275862069,0.126315789473684,0.118965517241379,7
"Yevvo",30,2014-06-04,3,2014-06-01,0.0157894736842105,0.0258620689655172,0.126315789473684,0.118965517241379,7
"Buhz ",28,2014-06-04,3,2014-06-01,0.0157894736842105,0.0241379310344828,0.126315789473684,0.118965517241379,7
"mahabis",23,2014-06-04,5,2014-06-01,0.0263157894736842,0.0198275862068966,0.126315789473684,0.118965517241379,7
"Time.is",19,2014-06-04,6,2014-06-01,0.0315789473684211,0.0163793103448276,0.126315789473684,0.118965517241379,7
"Twenty20",19,2014-06-04,3,2014-06-01,0.0157894736842105,0.0163793103448276,0.126315789473684,0.118965517241379,7
"Owl",17,2014-06-04,2,2014-06-01,0.0105263157894737,0.0146551724137931,0.126315789473684,0.118965517241379,7
"DroneDeploy",17,2014-06-04,3,2014-06-01,0.0157894736842105,0.0146551724137931,0.126315789473684,0.118965517241379,7
"Cortana",16,2014-06-04,3,2014-06-01,0.0157894736842105,0.0137931034482759,0.126315789473684,0.118965517241379,7
"Dashcube",13,2014-06-04,2,2014-06-01,0.0105263157894737,0.0112068965517241,0.126315789473684,0.118965517241379,7
"Yoobi",12,2014-06-04,3,2014-06-01,0.0157894736842105,0.0103448275862069,0.126315789473684,0.118965517241379,7
"JyroBike",11,2014-06-04,4,2014-06-01,0.0210526315789474,0.00948275862068966,0.126315789473684,0.118965517241379,7
"Looksery",10,2014-06-04,1,2014-06-01,0.00526315789473684,0.00862068965517241,0.126315789473684,0.118965517241379,7
"Colfax Backpack",9,2014-06-04,1,2014-06-01,0.00526315789473684,0.00775862068965517,0.126315789473684,0.118965517241379,7
"Milq",8,2014-06-04,2,2014-06-01,0.0105263157894737,0.00689655172413793,0.126315789473684,0.118965517241379,7
"Babel",8,2014-06-04,1,2014-06-01,0.00526315789473684,0.00689655172413793,0.126315789473684,0.118965517241379,7
"Launch Now",8,2014-06-04,1,2014-06-01,0.00526315789473684,0.00689655172413793,0.126315789473684,0.118965517241379,7
"NYT Opinion",5,2014-06-04,1,2014-06-01,0.00526315789473684,0.00431034482758621,0.126315789473684,0.118965517241379,7
"Raneto",4,2014-06-04,1,2014-06-01,0.00526315789473684,0.00344827586206897,0.126315789473684,0.118965517241379,7
"Field Notes ",3,2014-06-04,0,2014-06-01,0,0.00258620689655172,0.126315789473684,0.118965517241379,7
"Timber Diameter",3,2014-06-04,2,2014-06-01,0.0105263157894737,0.00258620689655172,0.126315789473684,0.118965517241379,7
"NED Phone Monster",3,2014-06-04,1,2014-06-01,0.00526315789473684,0.00258620689655172,0.126315789473684,0.118965517241379,7
"LP Marketplace",2,2014-06-04,2,2014-06-01,0.0105263157894737,0.00172413793103448,0.126315789473684,0.118965517241379,7
"Airgram",2,2014-06-04,0,2014-06-01,0,0.00172413793103448,0.126315789473684,0.118965517241379,7
"Joinin",2,2014-06-04,1,2014-06-01,0.00526315789473684,0.00172413793103448,0.126315789473684,0.118965517241379,7
"Fiercely Curious ",1,2014-06-04,0,2014-06-01,0,0.000862068965517241,0.126315789473684,0.118965517241379,7
"Pulseway",1,2014-06-04,1,2014-06-01,0.00526315789473684,0.000862068965517241,0.126315789473684,0.118965517241379,7
"Mascot Secret",1,2014-06-04,1,2014-06-01,0.00526315789473684,0.000862068965517241,0.126315789473684,0.118965517241379,7
"Enquire ",127,2014-06-03,28,2014-06-01,0.202898550724638,0.19751166407465,0.202898550724638,0.19751166407465,7
"Workable",72,2014-06-03,3,2014-06-01,0.0217391304347826,0.111975116640746,0.202898550724638,0.19751166407465,7
"Learn Swift",68,2014-06-03,8,2014-06-01,0.0579710144927536,0.105754276827372,0.202898550724638,0.19751166407465,7
"SuperCook",37,2014-06-03,9,2014-06-01,0.0652173913043478,0.057542768273717,0.202898550724638,0.19751166407465,7
"MozBar 3.0",35,2014-06-03,2,2014-06-01,0.0144927536231884,0.0544323483670296,0.202898550724638,0.19751166407465,7
"Instagram 6.0",34,2014-06-03,6,2014-06-01,0.0434782608695652,0.0528771384136858,0.202898550724638,0.19751166407465,7
"Smore",27,2014-06-03,3,2014-06-01,0.0217391304347826,0.0419906687402799,0.202898550724638,0.19751166407465,7
"Spiral",25,2014-06-03,4,2014-06-01,0.0289855072463768,0.0388802488335925,0.202898550724638,0.19751166407465,7
"Spare Chair",21,2014-06-03,10,2014-06-01,0.072463768115942,0.0326594090202177,0.202898550724638,0.19751166407465,7
"Audibly",20,2014-06-03,3,2014-06-01,0.0217391304347826,0.031104199066874,0.202898550724638,0.19751166407465,7
"Socratic",17,2014-06-03,3,2014-06-01,0.0217391304347826,0.0264385692068429,0.202898550724638,0.19751166407465,7
"Swift Guides",15,2014-06-03,1,2014-06-01,0.0072463768115942,0.0233281493001555,0.202898550724638,0.19751166407465,7
"A Light Year",14,2014-06-03,4,2014-06-01,0.0289855072463768,0.0217729393468118,0.202898550724638,0.19751166407465,7
"CleverPet",14,2014-06-03,13,2014-06-01,0.0942028985507246,0.0217729393468118,0.202898550724638,0.19751166407465,7
"Word Lens",13,2014-06-03,3,2014-06-01,0.0217391304347826,0.0202177293934681,0.202898550724638,0.19751166407465,7
"Mitya",12,2014-06-03,3,2014-06-01,0.0217391304347826,0.0186625194401244,0.202898550724638,0.19751166407465,7
"Fart Code",11,2014-06-03,5,2014-06-01,0.036231884057971,0.0171073094867807,0.202898550724638,0.19751166407465,7
"The Web in Real-Time",10,2014-06-03,1,2014-06-01,0.0072463768115942,0.015552099533437,0.202898550724638,0.19751166407465,7
"Fillerati",8,2014-06-03,2,2014-06-01,0.0144927536231884,0.0124416796267496,0.202898550724638,0.19751166407465,7
"WeddingLovely",8,2014-06-03,5,2014-06-01,0.036231884057971,0.0124416796267496,0.202898550724638,0.19751166407465,7
"Flag",6,2014-06-03,2,2014-06-01,0.0144927536231884,0.00933125972006221,0.202898550724638,0.19751166407465,7
"Livescore Champion",6,2014-06-03,2,2014-06-01,0.0144927536231884,0.00933125972006221,0.202898550724638,0.19751166407465,7
"SeeMe iOS app",5,2014-06-03,3,2014-06-01,0.0217391304347826,0.00777604976671851,0.202898550724638,0.19751166407465,7
"Moxie Showerhead ",5,2014-06-03,6,2014-06-01,0.0434782608695652,0.00777604976671851,0.202898550724638,0.19751166407465,7
"iRule",4,2014-06-03,1,2014-06-01,0.0072463768115942,0.00622083981337481,0.202898550724638,0.19751166407465,7
"Pippit",4,2014-06-03,0,2014-06-01,0,0.00622083981337481,0.202898550724638,0.19751166407465,7
"Boomerang Premium",3,2014-06-03,3,2014-06-01,0.0217391304347826,0.0046656298600311,0.202898550724638,0.19751166407465,7
"Nitro & Turbo",3,2014-06-03,1,2014-06-01,0.0072463768115942,0.0046656298600311,0.202898550724638,0.19751166407465,7
"Glance",3,2014-06-03,0,2014-06-01,0,0.0046656298600311,0.202898550724638,0.19751166407465,7
"Foko",3,2014-06-03,0,2014-06-01,0,0.0046656298600311,0.202898550724638,0.19751166407465,7
"Solidoodle",3,2014-06-03,0,2014-06-01,0,0.0046656298600311,0.202898550724638,0.19751166407465,7
"Mad Men of Mobile",2,2014-06-03,1,2014-06-01,0.0072463768115942,0.0031104199066874,0.202898550724638,0.19751166407465,7
"BLACKapp",2,2014-06-03,1,2014-06-01,0.0072463768115942,0.0031104199066874,0.202898550724638,0.19751166407465,7
"cloudXLS",2,2014-06-03,1,2014-06-01,0.0072463768115942,0.0031104199066874,0.202898550724638,0.19751166407465,7
"GreenQloud",1,2014-06-03,0,2014-06-01,0,0.0015552099533437,0.202898550724638,0.19751166407465,7
"Postwire",1,2014-06-03,0,2014-06-01,0,0.0015552099533437,0.202898550724638,0.19751166407465,7
"GeriJoy",1,2014-06-03,1,2014-06-01,0.0072463768115942,0.0015552099533437,0.202898550724638,0.19751166407465,7
"Vivastream",1,2014-06-03,0,2014-06-01,0,0.0015552099533437,0.202898550724638,0.19751166407465,7
"Swift",153,2014-06-02,21,2014-06-01,0.156716417910448,0.196153846153846,0.17910447761194,0.196153846153846,7
"iOS 8",91,2014-06-02,14,2014-06-01,0.104477611940299,0.116666666666667,0.17910447761194,0.196153846153846,7
"OS X Yosemite",64,2014-06-02,2,2014-06-01,0.0149253731343284,0.0820512820512821,0.17910447761194,0.196153846153846,7
"Learn to Growth Hack",61,2014-06-02,7,2014-06-01,0.0522388059701493,0.0782051282051282,0.17910447761194,0.196153846153846,7
"Curbside",60,2014-06-02,24,2014-06-01,0.17910447761194,0.0769230769230769,0.17910447761194,0.196153846153846,7
"Stitch",42,2014-06-02,7,2014-06-01,0.0522388059701493,0.0538461538461538,0.17910447761194,0.196153846153846,7
"Medicast",39,2014-06-02,9,2014-06-01,0.0671641791044776,0.05,0.17910447761194,0.196153846153846,7
"Sales Beach",38,2014-06-02,5,2014-06-01,0.0373134328358209,0.0487179487179487,0.17910447761194,0.196153846153846,7
"Prime 2.0",35,2014-06-02,10,2014-06-01,0.0746268656716418,0.0448717948717949,0.17910447761194,0.196153846153846,7
"Or̩e",31,2014-06-02,4,2014-06-01,0.0298507462686567,0.0397435897435897,0.17910447761194,0.196153846153846,7
"Gmail Meter",20,2014-06-02,3,2014-06-01,0.0223880597014925,0.0256410256410256,0.17910447761194,0.196153846153846,7
"Cadence & Slang",17,2014-06-02,1,2014-06-01,0.00746268656716418,0.0217948717948718,0.17910447761194,0.196153846153846,7
"Ginkgotree",17,2014-06-02,3,2014-06-01,0.0223880597014925,0.0217948717948718,0.17910447761194,0.196153846153846,7
"Little Memory",15,2014-06-02,3,2014-06-01,0.0223880597014925,0.0192307692307692,0.17910447761194,0.196153846153846,7
"Clippet",11,2014-06-02,4,2014-06-01,0.0298507462686567,0.0141025641025641,0.17910447761194,0.196153846153846,7
"Caribu",11,2014-06-02,4,2014-06-01,0.0298507462686567,0.0141025641025641,0.17910447761194,0.196153846153846,7
"Runnable",9,2014-06-02,0,2014-06-01,0,0.0115384615384615,0.17910447761194,0.196153846153846,7
"ShopDrop",9,2014-06-02,3,2014-06-01,0.0223880597014925,0.0115384615384615,0.17910447761194,0.196153846153846,7
"SnapRays ",8,2014-06-02,1,2014-06-01,0.00746268656716418,0.0102564102564103,0.17910447761194,0.196153846153846,7
"Liveguide",8,2014-06-02,0,2014-06-01,0,0.0102564102564103,0.17910447761194,0.196153846153846,7
"tipplr",7,2014-06-02,1,2014-06-01,0.00746268656716418,0.00897435897435897,0.17910447761194,0.196153846153846,7
"Notism (video)",7,2014-06-02,0,2014-06-01,0,0.00897435897435897,0.17910447761194,0.196153846153846,7
"Gmail Grid View",6,2014-06-02,1,2014-06-01,0.00746268656716418,0.00769230769230769,0.17910447761194,0.196153846153846,7
"AppearHere",6,2014-06-02,3,2014-06-01,0.0223880597014925,0.00769230769230769,0.17910447761194,0.196153846153846,7
"SoftwareLeadWeekly",6,2014-06-02,1,2014-06-01,0.00746268656716418,0.00769230769230769,0.17910447761194,0.196153846153846,7
"Lebron James App",4,2014-06-02,3,2014-06-01,0.0223880597014925,0.00512820512820513,0.17910447761194,0.196153846153846,7
"CompStak",3,2014-06-02,0,2014-06-01,0,0.00384615384615385,0.17910447761194,0.196153846153846,7
"Yambla",2,2014-06-02,0,2014-06-01,0,0.00256410256410256,0.17910447761194,0.196153846153846,7
"Go Fucking Do It",91,2014-06-01,20,2014-06-01,0.384615384615385,0.330909090909091,0.384615384615385,0.330909090909091,7
"Emberlight",51,2014-06-01,7,2014-06-01,0.134615384615385,0.185454545454545,0.384615384615385,0.330909090909091,7
"Hole 19",45,2014-06-01,5,2014-06-01,0.0961538461538462,0.163636363636364,0.384615384615385,0.330909090909091,7
"eCool",23,2014-06-01,1,2014-06-01,0.0192307692307692,0.0836363636363636,0.384615384615385,0.330909090909091,7
"Shaken Cocktails",21,2014-06-01,9,2014-06-01,0.173076923076923,0.0763636363636364,0.384615384615385,0.330909090909091,7
"Endless Domains",15,2014-06-01,1,2014-06-01,0.0192307692307692,0.0545454545454545,0.384615384615385,0.330909090909091,7
"Nietzsche Circus",12,2014-06-01,2,2014-06-01,0.0384615384615385,0.0436363636363636,0.384615384615385,0.330909090909091,7
"Cellar",7,2014-06-01,3,2014-06-01,0.0576923076923077,0.0254545454545455,0.384615384615385,0.330909090909091,7
"Deconstructed",4,2014-06-01,1,2014-06-01,0.0192307692307692,0.0145454545454545,0.384615384615385,0.330909090909091,7
"Verge Wallets",3,2014-06-01,0,2014-06-01,0,0.0109090909090909,0.384615384615385,0.330909090909091,7
"Easy Drone",3,2014-06-01,3,2014-06-01,0.0576923076923077,0.0109090909090909,0.384615384615385,0.330909090909091,7
"Authy",66,2014-05-31,3,2014-05-25,0.375,0.368715083798883,0.375,0.368715083798883,7
"FiveStar",30,2014-05-31,1,2014-05-25,0.125,0.167597765363128,0.375,0.368715083798883,7
"PirateBox",29,2014-05-31,0,2014-05-25,0,0.162011173184358,0.375,0.368715083798883,7
"immersion",21,2014-05-31,1,2014-05-25,0.125,0.11731843575419,0.375,0.368715083798883,7
"what3words",13,2014-05-31,0,2014-05-25,0,0.0726256983240224,0.375,0.368715083798883,7
